icao_code,iata_code,name,city,country,altitude,lat_decimal,lon_decimal,id
LRTM,TGM,VIDRASAU,TIRGU MURES,ROMANIA,294,46.468,24.412,4973
LRTR,TSR,GIARMATA,TIMISOARA,ROMANIA,107,45.81,21.338,4974
LSAS,N/A,N/A,SWITZERLAND FIR/UIR,SWITZERLAND,0,0,0,4975
LSAW,N/A,N/A,SWITZERLAND,SWITZERLAND,0,0,0,4976
LSAZ,N/A,REICHENBACH,ZURICH AREA,SWITZERLAND,705,46.614,7.678,4977
LSBB,N/A,N/A,BERNA RADIO,SWITZERLAND,0,0,0,4978
LSER,N/A,N/A,RARON,SWITZERLAND,0,0,0,4979
LSEZ,N/A,N/A,ZERMATT,SWITZERLAND,0,0,0,4980
LSGB,N/A,N/A,BEX,SWITZERLAND,0,0,0,4981
LSGC,N/A,LES EPLATURES,LES EPLATURES,SWITZERLAND,1026,47.084,6.793,4982
LSGE,N/A,N/A,ECUVILLENS,SWITZERLAND,0,0,0,4983
LSGG,GVA,GENEVA COINTRIN,GENEVA,SWITZERLAND,431,46.238,6.109,4984
LSGK,N/A,SAANEN,SAANEN,SWITZERLAND,1008,46.488,7.251,4985
LSGL,N/A,N/A,LAUSANNE,SWITZERLAND,0,0,0,4986
LSGN,N/A,N/A,NEUCHATEL,SWITZERLAND,0,0,0,4987
LSGP,N/A,N/A,LA COTE,SWITZERLAND,0,0,0,4988
LSGS,SIR,SION,SION,SWITZERLAND,482,46.219,7.327,4989
LSGT,N/A,N/A,GRUYERES,SWITZERLAND,0,0,0,4990
LSGY,N/A,N/A,YVERDON-LES-BAINS,SWITZERLAND,0,0,0,4991
LSHA,N/A,N/A,GSTAAD,SWITZERLAND,0,0,0,4992
LSHC,N/A,N/A,COLLOMBEY-MURAZ,SWITZERLAND,0,0,0,4993
LSHG,N/A,N/A,GAMPEL,SWITZERLAND,0,0,0,4994
LSHS,N/A,N/A,SEZEGNIN,SWITZERLAND,0,0,0,4995
LSMA,N/A,ALPNACH,ALPNACH,SWITZERLAND,446,46.944,8.284,4996
LSMB,N/A,N/A,BERN,SWITZERLAND,0,0,0,4997
LSMC,N/A,ULRICHEN,ULRICHEN,SWITZERLAND,1348,46.501,8.296,4998
LSMD,N/A,DUBENDORF,DUBENDORF,SWITZERLAND,449,47.399,8.648,4999
LSME,N/A,EMMEN,EMMEN,SWITZERLAND,427,47.092,8.305,5000
LSMF,N/A,MOLLIS,MOLLIS,SWITZERLAND,453,47.079,9.065,5001
LSMG,N/A,N/A,SAANEN,SWITZERLAND,0,0,0,5002
LSMH,N/A,N/A,ST. STEPHAN,SWITZERLAND,0,0,0,5003
LSMI,N/A,INTERLAKEN,INTERLAKEN,SWITZERLAND,577,46.676,7.879,5004
LSMJ,N/A,TURTMANN,TURTMANN,SWITZERLAND,628,46.304,7.714,5005
LSML,N/A,N/A,LODRINO,SWITZERLAND,0,0,0,5006
LSMM,N/A,MEIRINGEN,MEIRINGEN,SWITZERLAND,580,46.743,8.11,5007
LSMN,N/A,RARON,RARON,SWITZERLAND,638,46.304,7.823,5008
LSMO,N/A,N/A,LOCARNO,SWITZERLAND,0,0,0,5009
LSMP,N/A,PAYERNE,PAYERNE,SWITZERLAND,447,46.843,6.915,5010
LSMR,N/A,N/A,AMBRI,SWITZERLAND,0,0,0,5011
LSMS,N/A,N/A,SION,SWITZERLAND,0,0,0,5012
LSMU,N/A,BUOCHS AIRPORT,BUOCHS,SWITZERLAND,449,46.975,8.399,5013
LSPA,N/A,N/A,AMLIKON,SWITZERLAND,0,0,0,5014
LSPD,N/A,N/A,DITTINGEN,SWITZERLAND,0,0,0,5015
LSPF,N/A,N/A,SCHAFFHAUSEN,SWITZERLAND,0,0,0,5016
LSPH,N/A,N/A,WINTERTHUR,SWITZERLAND,0,0,0,5017
LSPK,N/A,N/A,HASENSTRICK,SWITZERLAND,0,0,0,5018
LSPL,N/A,N/A,LANGENTHAL,SWITZERLAND,0,0,0,5019
LSPN,N/A,N/A,TRIENGEN,SWITZERLAND,0,0,0,5020
LSPV,N/A,N/A,WANGEN-LACHEN,SWITZERLAND,0,0,0,5021
LSSS,N/A,N/A,GENEVA,SWITZERLAND,0,0,0,5022
LSSW,N/A,ZURICH MET,ZURICH,SWITZERLAND,0,47.383,8.567,5023
LSTB,N/A,N/A,BELLECHASSE,SWITZERLAND,0,0,0,5024
LSTO,N/A,N/A,MOTIERS,SWITZERLAND,0,0,0,5025
LSTR,N/A,N/A,MONTRICHIER,SWITZERLAND,0,0,0,5026
LSXB,N/A,N/A,BALZERS,SWITZERLAND,0,0,0,5027
LSXD,N/A,N/A,DOMAT-EMS,SWITZERLAND,0,0,0,5028
LSXE,N/A,N/A,ERSTFELD,SWITZERLAND,0,0,0,5029
LSXG,N/A,N/A,GSTEIGWILER,SWITZERLAND,0,0,0,5030
LSXH,N/A,N/A,HOLZIKEN,SWITZERLAND,0,0,0,5031
LSXK,N/A,N/A,BENKEN,SWITZERLAND,0,0,0,5032
LSXL,N/A,N/A,LAUTERBRUNNEN,SWITZERLAND,0,0,0,5033
LSXM,SMV,N/A,ST. MORITZ,SWITZERLAND,0,0,0,5034
LSXN,N/A,N/A,HALTIKON,SWITZERLAND,0,0,0,5035
LSXO,N/A,N/A,GOSSAU,SWITZERLAND,0,0,0,5036
LSXP,N/A,N/A,PFAFFENAU,SWITZERLAND,0,0,0,5037
LSXS,N/A,N/A,SCHINDELLEGI,SWITZERLAND,0,0,0,5038
LSXT,N/A,N/A,TROGEN,SWITZERLAND,0,0,0,5039
LSXU,N/A,N/A,UNTERVAZ,SWITZERLAND,0,0,0,5040
LSXV,N/A,N/A,SAN VITTORE,SWITZERLAND,0,0,0,5041
LSXW,N/A,N/A,WURENLINGEN,SWITZERLAND,0,0,0,5042
LSZA,LUG,LUGANO,LUGANO,SWITZERLAND,279,46.004,8.911,5043
LSZB,BRN,BERN BELP,BERN,SWITZERLAND,510,46.914,7.497,5044
LSZD,N/A,N/A,ASCONA,SWITZERLAND,0,0,0,5045
LSZE,N/A,N/A,BAD RAGAZ,SWITZERLAND,0,0,0,5046
LSZF,N/A,N/A,BIRRFELD,SWITZERLAND,0,0,0,5047
LSZG,N/A,GRENCHEN,GRENCHEN,SWITZERLAND,431,47.181,7.417,5048
LSZH,ZRH,ZURICH,ZURICH,SWITZERLAND,432,47.465,8.549,5049
LSZI,N/A,N/A,FRICKTAL-SCHUPFART,SWITZERLAND,0,0,0,5050
LSZJ,N/A,N/A,COUTELARY,SWITZERLAND,0,0,0,5051
LSZK,N/A,N/A,SPECK-FEHRALTORF,SWITZERLAND,0,0,0,5052
LSZL,N/A,N/A,LOCARNO,SWITZERLAND,0,0,0,5053
LSZM,N/A,N/A,BASEL,SWITZERLAND,0,0,0,5054
LSZN,N/A,N/A,HAUSEN AM ALBIS,SWITZERLAND,0,0,0,5055
LSZO,N/A,N/A,LUZERN,SWITZERLAND,0,0,0,5056
LSZP,N/A,N/A,BIEL,SWITZERLAND,0,0,0,5057
LSZR,ACH,ST GALLEN ALTENRHEIN,ALTENRHEIN,SWITZERLAND,399,47.485,9.561,5058
LSZS,SMV,SAMEDAN,SAMEDAN,SWITZERLAND,1707,46.532,9.883,5059
LSZT,N/A,N/A,LOMMIS,SWITZERLAND,0,0,0,5060
LSZU,N/A,N/A,BUTTWIL,SWITZERLAND,0,0,0,5061
LSZV,N/A,N/A,SITTERDORF,SWITZERLAND,0,0,0,5062
LSZW,N/A,N/A,THUN,SWITZERLAND,0,0,0,5063
LSZX,N/A,N/A,SCHANIS,SWITZERLAND,0,0,0,5064
LSZY,N/A,N/A,PORRENTURY,SWITZERLAND,0,0,0,5065
LTAA,N/A,ANKARA ACC,ANKARA ACC/FIR/FIC,TURKEY,0,40,32,5066
LTAB,N/A,GUVERCINLIK,ANKARA,TURKEY,822,39.935,32.741,5067
LTAC,ESB,ESENBOGA,ANKARA,TURKEY,953,40.128,32.995,5068
LTAD,ANK,ETIMESGUT,ANKARA,TURKEY,800,39.95,32.689,5069
LTAE,N/A,AKINCI,ANKARA,TURKEY,843,40.079,32.566,5070
LTAF,ADA,ADANA,ADANA,TURKEY,20,36.982,35.28,5071
LTAG,ADA,INCIRLIK AB,ADANA,TURKEY,73,37.002,35.426,5072
LTAH,AFY,AFYON,AFYON,TURKEY,1009,38.726,30.601,5073
LTAI,AYT,ANTALYA,ANTALYA,TURKEY,54,36.901,30.792,5074
LTAJ,GZT,OGUZELI,GAZIANTEP,TURKEY,706,36.948,37.479,5075
LTAK,N/A,ISKENDERUN,ISKENDERUN,TURKEY,8,36.573,36.154,5076
LTAL,N/A,KASTAMONU,KASTAMONU,TURKEY,1073,41.314,33.796,5077
LTAM,N/A,N/A,KAYSERI,TURKEY,0,0,0,5078
LTAN,KYA,KONYA,KONYA,TURKEY,1031,37.979,32.562,5079
LTAO,N/A,N/A,MALATYA,TURKEY,0,0,0,5080
LTAP,MZH,MERZIFON,MERZIFON,TURKEY,545,40.829,35.522,5081
LTAQ,SSX,SAMSUN AIRPORT,SAMSUN,TURKEY,160,41.276,36.304,5082
LTAR,VAS,SIVAS,SIVAS,TURKEY,1596,39.814,36.903,5083
LTAS,N/A,CAYCUMA,ZONGULDAK,TURKEY,2,41.516,32.1,5084
LTAT,MLX,ERHAC,MALATYA,TURKEY,862,38.436,38.092,5085
LTAU,ASR,ERKILET,KAYSERI,TURKEY,1069,38.77,35.495,5086
LTAV,N/A,SIVRIHISAR,SIVRIHISAR,TURKEY,971,39.451,31.365,5087
LTAW,N/A,TOKAT,TOKAT,TURKEY,559,40.305,36.368,5088
LTAX,N/A,ERDEMIR,EREGLI,TURKEY,5,41.254,31.415,5089
LTAY,DNZ,CARDAK,DENIZLI,TURKEY,852,37.785,29.701,5090
LTAZ,N/A,KAPADOKYA,NEVSEHIR,TURKEY,945,38.772,34.534,5091
LTBA,IST,ATATURK,ISTANBUL,TURKEY,50,40.977,28.821,5092
LTBB,N/A,N/A,ISTANBUL FIR/ACC/FIC,TURKEY,0,0,0,5093
LTBC,N/A,N/A,ALASEHIR,TURKEY,0,0,0,5094
LTBD,N/A,CILDIR,AYDIN,TURKEY,32,37.816,27.886,5095
LTBE,BTZ,BURSA,BURSA,TURKEY,101,40.232,29.009,5096
LTBF,BZI,BALIKESIR,BALIKESIR,TURKEY,101,39.619,27.925,5097
LTBG,BDM,BANDIRMA,BANDIRMA,TURKEY,51,40.318,27.977,5098
LTBH,N/A,CANAKKALE,CANAKKALE,TURKEY,8,40.138,26.427,5099
LTBI,ESK,ESKISEHIR,ESKISEHIR,TURKEY,787,39.784,30.582,5100
LTBJ,ADB,ADNAN MENDERES,IZMIR,TURKEY,126,38.292,27.157,5101
LTBK,N/A,GAZIEMIR,IZMIR,TURKEY,132,38.319,27.16,5102
LTBL,IGL,CIGLI,IZMIR,TURKEY,6,38.513,27.01,5103
LTBM,N/A,ISPARTA,ISPARTA,TURKEY,991,37.785,30.582,5104
LTBN,N/A,KUTAHYA,KUTAHYA,TURKEY,921,39.427,30.016,5105
LTBO,N/A,USAK,USAK,TURKEY,884,38.681,29.471,5106
LTBP,N/A,YALOVA,YALOVA,TURKEY,2,40.683,29.379,5107
LTBQ,N/A,TOPEL,TOPEL,TURKEY,56,40.735,30.083,5108
LTBR,N/A,YENISEHIR,YENISEHIR,TURKEY,233,40.255,29.563,5109
LTBS,DLM,DALAMAN,DALAMAN,TURKEY,7,36.713,28.793,5110
LTBT,N/A,AKHISAR,AKHISAR,TURKEY,75,38.809,27.834,5111
LTBU,N/A,CORLU,CORLU,TURKEY,175,41.138,27.919,5112
LTBV,N/A,N/A,BODRUM,TURKEY,0,0,0,5113
LTBW,N/A,N/A,ISTANBUL,TURKEY,0,0,0,5114
LTBX,N/A,SAMANDIRA,ISTANBUL,TURKEY,122,40.993,29.216,5115
LTBY,N/A,ANADOLU,ESKISSEHIR,TURKEY,790,39.81,30.519,5116
LTBZ,N/A,N/A,MANISA,TURKEY,0,0,0,5117
LTCA,EZS,ELAZIG,ELAZIG,TURKEY,893,38.607,39.291,5118
LTCB,N/A,N/A,AGRI,TURKEY,0,0,0,5119
LTCC,DIY,DIYARBAKIR,DIYABAKIR,TURKEY,687,37.894,40.201,5120
LTCD,ERC,ERZINCAN,ERZINCAN,TURKEY,1154,39.71,39.526,5121
LTCE,ERZ,ERZURUM,ERZURUM,TURKEY,1757,39.956,41.17,5122
LTCF,N/A,KARS,KARS,TURKEY,1795,40.562,43.115,5123
LTCG,TZX,TRABZON,TRABZON,TURKEY,32,40.995,39.79,5124
LTCH,N/A,SANLIURFA,SANLIURFA,TURKEY,453,37.092,38.846,5125
LTCI,VAN,VAN,VAN,TURKEY,1669,38.468,43.332,5126
LTCJ,BAL,BATMAN,BATMAN,TURKEY,556,37.929,41.116,5127
LTCK,N/A,MUS,MUS,TURKEY,1268,38.754,41.661,5128
LTCL,N/A,SIIRT,SIIRT,TURKEY,610,37.979,41.84,5129
LTCM,N/A,SINOP,NINIOP,TURKEY,8,42.019,35.079,5130
LTFA,N/A,KAKLIC,IZMIR,TURKEY,5,38.517,26.977,5131
LTFB,N/A,EFES,IZMIR,TURKEY,4,37.951,27.329,5132
LUBL,N/A,BALTI,SALTSY,MOLDOVA,232,47.838,27.781,5133
LUCH,N/A,N/A,CAHUL,MOLDOVA,0,0,0,5134
LUCL,N/A,N/A,CHADIR,MOLDOVA,0,0,0,5135
LUCM,N/A,N/A,CAMENCA,MOLDOVA,0,0,0,5136
LUKA,N/A,N/A,KICHINAU CAA,MOLDOVA,0,0,0,5137
LUKK,KIV,CHISINAU,KICHINAU FIR/ACC/COM,MOLDOVA,122,46.928,28.931,5138
LUSR,N/A,N/A,SOROCA,MOLDOVA,0,0,0,5139
LUTG,N/A,N/A,TIGHINA,MOLDOVA,0,0,0,5140
LUTR,N/A,N/A,TIRASPOL,MOLDOVA,0,0,0,5141
LWOH,OHD,OHRID,OHRID,FORMER MACEDONIA,706,41.18,20.742,5142
LWSK,SKP,SKOPJE,SKOPJE,FORMER MACEDONIA,239,41.961,21.621,5143
LXGB,GIB,GIBRALTAR,GIBRALTAR,GIBRALTAR,5,36.151,-5.349,5144
LYBA,N/A,N/A,BEOGRAD ACC,YUGOSLAVIA,0,0,0,5145
LYBE,BEG,BEOGRAD,BEOGRAD,YUGOSLAVIA,103,44.818,20.309,5146
LYNI,INI,N/A,NIS,YUGOSLAVIA,0,0,0,5147
LYPG,TGD,PODGORICA,PODGORICA,YUGOSLAVIA,37,42.359,19.252,5148
LYPR,PRN,PRISTINA,PRISTINA,YUGOSLAVIA,546,42.573,21.036,5149
LYTV,TIV,TIVAT,TIVAT,YUGOSLAVIA,7,42.404,18.723,5150
LYVR,N/A,VRSAC,VRSAC,YUGOSLAVIA,85,45.147,21.31,5151
LYYY,N/A,N/A,BEOGRAD AFTN CENTER,YUGOSLAVIA,0,0,0,5152
LZBB,N/A,N/A,BRATISLAVA FIR,SLOVAKIA,0,0,0,5153
LZDB,N/A,N/A,DUBNICA,SLOVAKIA,0,0,0,5154
LZHL,N/A,N/A,HOLIC,SLOVAKIA,0,0,0,5155
LZIB,BTS,M R STEFANIK,BRATISLAVA,SLOVAKIA,133,48.17,17.212,5156
LZKC,N/A,N/A,HUMENNE,SLOVAKIA,0,0,0,5157
LZKZ,KSC,KOSICE,KOSICE,SLOVAKIA,231,48.663,21.241,5158
LZLU,N/A,N/A,LUCENEC,SLOVAKIA,0,0,0,5159
LZMA,N/A,N/A,MARTIN,SLOVAKIA,0,0,0,5160
LZMC,N/A,MALACKY,MALACKY,SLOVAKIA,207,48.402,17.118,5161
LZNI,N/A,N/A,NITRA,SLOVAKIA,0,0,0,5162
LZNZ,N/A,N/A,NOVE ZAMKY,SLOVAKIA,0,0,0,5163
LZOC,N/A,N/A,ZVOLEN,SLOVAKIA,0,0,0,5164
LZPE,N/A,N/A,PRIEVIDZA,SLOVAKIA,0,0,0,5165
LZPP,PZY,PIESTANY,PIESTANY,SLOVAKIA,167,48.625,17.828,5166
LZPT,N/A,N/A,PARTIZANSKE,SLOVAKIA,0,0,0,5167
LZPW,N/A,N/A,PRESOV,SLOVAKIA,0,0,0,5168
LZRU,N/A,N/A,RUZOMBEROK,SLOVAKIA,0,0,0,5169
LZRY,N/A,N/A,SABINOV,SLOVAKIA,0,0,0,5170
LZSE,N/A,N/A,SENICA,SLOVAKIA,0,0,0,5171
LZSL,SLD,SLIAC,SLIAC,SLOVAKIA,318,48.638,19.134,5172
LZSV,N/A,N/A,SPISSKA NOVA VES,SLOVAKIA,0,0,0,5173
LZTN,N/A,TRENCIN,TRENCIN,SLOVAKIA,207,48.865,17.992,5174
LZTR,N/A,N/A,TRNAVA,SLOVAKIA,0,0,0,5175
LZTT,TAT,TATRY,POPRAD,SLOVAKIA,719,49.073,20.241,5176
LZVB,N/A,N/A,BRATISLAVA,SLOVAKIA,0,0,0,5177
LZZI,N/A,ZILINA,ZILINA,SLOVAKIA,311,49.232,18.614,5178
MBJT,GDT,N/A,GRAND TURK,TURKS & CAICOS I.,0,0,0,5179
MBMC,MDS,N/A,MIDDLE CAICOS,TURKS & CAICOS I.,0,0,0,5180
MBNC,NCA,NORTH CAICOS,NORTH CAICOS,TURKS & CAICOS I.,4,21.917,-71.939,5181
MBPI,N/A,N/A,PINE CAY,TURKS & CAICOS I.,0,0,0,5182
MBPV,PLS,PROVIDENCIALES,PROVIDENCIALES,TURKS & CAICOS I.,5,21.774,-72.266,5183
MBSC,XSC,SOUTH CAICOS,SOUTH CAICOS,TURKS & CAICOS I.,2,21.516,-71.528,5184
MBSY,SLX,N/A,SALT CAY,TURKS & CAICOS I.,0,0,0,5185
MDAB,N/A,ARROYO BARRIL,SAMANA,DOMINICAN REPUBLIC,36,19.199,-69.43,5186
MDAD,N/A,N/A,AZUA,DOMINICAN REPUBLIC,0,0,0,5187
MDAN,N/A,N/A,COTUI,DOMINICAN REPUBLIC,0,0,0,5188
MDBA,N/A,N/A,CONSUELO,DOMINICAN REPUBLIC,0,0,0,5189
MDBC,N/A,N/A,LA ROMANA,DOMINICAN REPUBLIC,0,0,0,5190
MDBE,N/A,N/A,LA ROMANA,DOMINICAN REPUBLIC,0,0,0,5191
MDBG,N/A,N/A,HIGUEY,DOMINICAN REPUBLIC,0,0,0,5192
MDBH,BRX,MARIA MONTEZ INTERNATIONAL,BARAHONA,DOMINICAN REPUBLIC,4,18.251,-71.12,5193
MDBL,N/A,N/A,BOCA CHICA,DOMINICAN REPUBLIC,0,0,0,5194
MDBM,N/A,N/A,SAN PEDRO DE MACORIS,DOMINICAN REPUBLIC,0,0,0,5195
MDCO,N/A,N/A,CONSUELO,DOMINICAN REPUBLIC,0,0,0,5196
MDCR,N/A,CABO ROJO,CABO ROJO,DOMINICAN REPUBLIC,11,17.929,-71.645,5197
MDCS,N/A,N/A,SANTO DOMINGO ACC,DOMINICAN REPUBLIC,0,0,0,5198
MDCZ,N/A,CONSTANZA,CONSTANZA,DOMINICAN REPUBLIC,1076,18.908,-70.72,5199
MDDJ,N/A,N/A,DAJABON,DOMINICAN REPUBLIC,0,0,0,5200
MDEP,N/A,N/A,LA VEGA,DOMINICAN REPUBLIC,0,0,0,5201
MDER,N/A,N/A,LA VEGA,DOMINICAN REPUBLIC,0,0,0,5202
MDES,N/A,N/A,ESPERANZA,DOMINICAN REPUBLIC,0,0,0,5203
MDEV,N/A,N/A,EL VALLE,DOMINICAN REPUBLIC,0,0,0,5204
MDGM,N/A,N/A,SANTO DOMINGO,DOMINICAN REPUBLIC,0,0,0,5205
MDHE,HEX,HERRERA INTERNATIONAL,SANTO DOMINGO,DOMINICAN REPUBLIC,61,18.471,-69.969,5206
MDHN,N/A,N/A,ENRIQUILLO,DOMINICAN REPUBLIC,0,0,0,5207
MDIA,N/A,N/A,LA VEGA,DOMINICAN REPUBLIC,0,0,0,5208
MDIQ,N/A,N/A,SAN PEDRO DE MACORIS,DOMINICAN REPUBLIC,0,0,0,5209
MDJI,N/A,N/A,JIMANI,DOMINICAN REPUBLIC,0,0,0,5210
MDJS,N/A,N/A,MONTE PLATA,DOMINICAN REPUBLIC,0,0,0,5211
MDLC,N/A,N/A,PERDENALES,DOMINICAN REPUBLIC,0,0,0,5212
MDLI,N/A,N/A,LA ISABELA,DOMINICAN REPUBLIC,0,0,0,5213
MDLL,N/A,N/A,LOS LLANOS SABANATOSA,DOMINICAN REPUBLIC,0,0,0,5214
MDLM,N/A,N/A,SAN CHRISTOBAL,DOMINICAN REPUBLIC,0,0,0,5215
MDLR,LRM,LA ROMANA INTERNATIONAL,LA ROMANA,DOMINICAN REPUBLIC,71,18.452,-68.912,5216
MDLS,N/A,N/A,MONTE CRISTI,DOMINICAN REPUBLIC,0,0,0,5217
MDMA,N/A,N/A,HIGUEY,DOMINICAN REPUBLIC,0,0,0,5218
MDMB,N/A,N/A,MATA BONITA,DOMINICAN REPUBLIC,0,0,0,5219
MDMC,N/A,N/A,MONTE CRISTY,DOMINICAN REPUBLIC,0,0,0,5220
MDPC,PUJ,PUNTA CANA INTERNATIONAL,PUNTA CANA,DOMINICAN REPUBLIC,13,18.567,-68.363,5221
MDPM,N/A,N/A,MAO,DOMINICAN REPUBLIC,0,0,0,5222
MDPO,N/A,N/A,SAMANA,DOMINICAN REPUBLIC,0,0,0,5223
MDPP,POP,GREGORIO LUPERON INTERNATIONAL,PUERTO PLATA,DOMINICAN REPUBLIC,5,19.757,-70.57,5224
MDPV,N/A,N/A,PUERTO VIEJO,DOMINICAN REPUBLIC,0,0,0,5225
MDSA,N/A,N/A,SAN JUAN DE LA MAGUANA,DOMINICAN REPUBLIC,0,0,0,5226
MDSB,N/A,N/A,SABANA DE LA MAR,DOMINICAN REPUBLIC,0,0,0,5227
MDSD,SDQ,LAS AMERICAS INTERNATIONAL,SANTO DOMINGO,DOMINICAN REPUBLIC,18,18.429,-69.669,5228
MDSI,N/A,SAN ISIDRO AB,SAN ISIDORO,DOMINICAN REPUBLIC,34,18.504,-69.762,5229
MDSJ,N/A,N/A,SAN JUAN DE LA MAGUANA,DOMINICAN REPUBLIC,0,0,0,5230
MDSM,N/A,N/A,COTUI,DOMINICAN REPUBLIC,0,0,0,5231
MDSO,N/A,N/A,SANTO DOMINGO,DOMINICAN REPUBLIC,0,0,0,5232
MDST,STI,CIBAO INTERNATIONAL,SANTIAGO,DOMINICAN REPUBLIC,173,19.409,-70.616,5233
MDTD,N/A,N/A,MONTE PLATA,DOMINICAN REPUBLIC,0,0,0,5234
MDVA,N/A,N/A,LA CALETA,DOMINICAN REPUBLIC,0,0,0,5235
MDVV,N/A,N/A,VILLA VASQUEZ,DOMINICAN REPUBLIC,0,0,0,5236
MDWO,N/A,N/A,MONTE CRISTI,DOMINICAN REPUBLIC,0,0,0,5237
MGBN,N/A,BANANERA,BANANERA,GUATEMALA,40,15.473,-88.837,5238
MGCB,CBV,COBAN,COBAN,GUATEMALA,1323,15.469,-90.407,5239
MGCR,N/A,N/A,CARMELITA,GUATEMALA,0,0,0,5240
MGCT,N/A,N/A,COATEPEQUE,GUATEMALA,0,0,0,5241
MGES,N/A,N/A,ESQUIPULAS,GUATEMALA,0,0,0,5242
MGFL,FRS,N/A,FLORES,GUATEMALA,0,0,0,5243
MGGT,GUA,LA AURORA,GUATEMALA CITY,GUATEMALA,1510,14.583,-90.528,5244
MGHT,N/A,N/A,HUEHUETENANGO,GUATEMALA,0,0,0,5245
MGLL,N/A,N/A,LA LIBERTAD,GUATEMALA,0,0,0,5246
MGML,N/A,N/A,MALACATAN,GUATEMALA,0,0,0,5247
MGMM,N/A,N/A,MELCHOR DE MENCOS,GUATEMALA,0,0,0,5248
MGPB,N/A,PUERTO BARRIOS,PUERTO BARRIOS,GUATEMALA,11,15.731,-88.584,5249
MGPP,N/A,POPTUN,POPTUN,GUATEMALA,55,16.326,-89.417,5250
MGQC,N/A,N/A,QUICHE,GUATEMALA,0,0,0,5251
MGQZ,N/A,QUEZALTENANGO,QUEZALTENANGO,GUATEMALA,2372,14.865,-91.502,5252
MGRT,N/A,RETALHULEU,RETALHULEU,ARGENTINA,200,14.521,-91.697,5253
MGSJ,N/A,SAN JOSE,SAN JOSE,GUATEMALA,9,13.936,-90.836,5254
MGSM,N/A,N/A,SAN MARCOS,GUATEMALA,0,0,0,5255
MHAM,N/A,N/A,AMAPALA,HONDURAS,0,0,0,5256
MHCA,N/A,N/A,CATACAMAS,HONDURAS,0,0,0,5257
MHCG,N/A,N/A,COMAYAGUA,HONDURAS,0,0,0,5258
MHCH,N/A,N/A,CHOLUTECA,HONDURAS,0,0,0,5259
MHCT,N/A,N/A,PUERTO CASTILLA,HONDURAS,0,0,0,5260
MHIC,N/A,ISLAS DEL CISNE,ISLAS DEL CISNE,HONDURAS,3,17.407,-83.933,5261
MHJU,N/A,N/A,JUTICALPA,HONDURAS,0,0,0,5262
MHLC,LCE,GOLOSON INTERNATIONAL,LA CEIBA,HONDURAS,15,15.742,-86.853,5263
MHLE,N/A,N/A,LA ESPERANZA,HONDURAS,0,0,0,5264
MHLM,SAP,LA MESA INTERNATIONAL,SAN PEDRO SULA,HONDURAS,28,15.452,-87.923,5265
MHMA,N/A,N/A,MARCALA,HONDURAS,0,0,0,5266
MHNJ,GJA,GUANAJA,GUANAJA,HONDURAS,11,16.445,-85.906,5267
MHNV,N/A,N/A,NUEVO OCOTEPEQUE,HONDURAS,0,0,0,5268
MHOA,N/A,N/A,OLANCHITO,HONDURAS,0,0,0,5269
MHPA,N/A,N/A,PALMEROLA,HONDURAS,0,0,0,5270
MHPE,N/A,N/A,PROGRESO,HONDURAS,0,0,0,5271
MHPL,PEU,PUERTO LEMPIRA,PUERTO LEMPIRA,HONDURAS,8,15.261,-83.781,5272
MHPU,N/A,N/A,PUERTO CORTEZ,HONDURAS,0,0,0,5273
MHRO,RTB,ROATAN,ROATAN,HONDURAS,6,16.317,-86.522,5274
MHRU,N/A,N/A,RUINAS DE COPAN,HONDURAS,0,0,0,5275
MHSR,N/A,N/A,SANTA ROSA DE COPAN,HONDURAS,0,0,0,5276
MHSZ,N/A,N/A,SANTA BARBARA,HONDURAS,0,0,0,5277
MHTE,TEA,TELA,TELA,HONDURAS,3,15.776,-87.476,5278
MHTG,TGU,TONCONTIN INTERNATIONAL,TEGUCIGALPA,HONDURAS,1005,14.061,-87.217,5279
MHTJ,N/A,TRUJILLO,TRUJILLO,HONDURAS,4,15.927,-85.938,5280
MHUT,UII,N/A,UTILA,HONDURAS,0,0,0,5281
MKBS,OCJ,BOSCOBEL,OCHO RIOS,JAMAICA,28,18.404,-76.969,5282
MKJK,N/A,N/A,KINGSTON ACC/FIC,JAMAICA,0,0,0,5283
MKJP,KIN,NORMAN MANLEY INTERNATIONAL,KINGSTON,JAMAICA,4,17.936,-76.787,5284
MKJS,MBJ,SANGSTER INTERNATIONAL,MONTEGO BAY,JAMAICA,2,18.504,-77.913,5285
MKKJ,POT,KEN JONES,PORT ANTONIO,JAMAICA,7,18.199,-76.534,5286
MKNG,NEG,N/A,NEGRIL,JAMAICA,0,0,0,5287
MKTP,KTP,TINSON PEN,KINGSTON,JAMAICA,5,17.988,-76.824,5288
MMAA,ACA,GENERAL JUAN N ALVAREZ INTERNATIONAL,ACAPULCO,MEXICO,5,16.757,-99.753,5289
MMAN,NTR,DEL NORTE INTERNATIONAL,MONTERREY,MEXICO,449,25.866,-100.237,5290
MMAS,AGU,JESUS TERAN INTERNATIONAL,AGUASCALIENTES,MEXICO,1863,21.705,-102.318,5291
MMBT,HUX,BAHIAS DE HUATULCO INTERNATIONAL,BAHIAS DEHUATULCO,MEXICO,143,15.775,-96.261,5292
MMCA,N/A,N/A,CANANEA,MEXICO,0,0,0,5293
